"Notes"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Census Region"	"Census Region Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"29 years"	"29"	22	459007	4.8
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"30 years"	"30"	25	461230	5.4
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"31 years"	"31"	31	458051	6.8
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"32 years"	"32"	37	443251	8.3
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"33 years"	"33"	33	436516	7.6
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"34 years"	"34"	44	433921	10.1
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"35 years"	"35"	43	439613	9.8
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"36 years"	"36"	61	443463	13.8
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"37 years"	"37"	68	435569	15.6
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"38 years"	"38"	46	444127	10.4
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"39 years"	"39"	62	444993	13.9
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"40 years"	"40"	63	440906	14.3
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"41 years"	"41"	71	439783	16.1
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"42 years"	"42"	82	422788	19.4
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"43 years"	"43"	71	410949	17.3
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"44 years"	"44"	74	403853	18.3
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"45 years"	"45"	79	387536	20.4
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"46 years"	"46"	88	392353	22.4
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"47 years"	"47"	79	383816	20.6
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"48 years"	"48"	109	389955	28.0
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"49 years"	"49"	114	412286	27.7
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"50 years"	"50"	139	440114	31.6
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"51 years"	"51"	136	432885	31.4
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"52 years"	"52"	159	417325	38.1
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"53 years"	"53"	149	409619	36.4
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"54 years"	"54"	165	417277	39.5
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"55 years"	"55"	150	425450	35.3
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"56 years"	"56"	183	447189	40.9
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"57 years"	"57"	215	462242	46.5
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"58 years"	"58"	203	468173	43.4
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"59 years"	"59"	231	476487	48.5
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"60 years"	"60"	278	481123	57.8
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"61 years"	"61"	261	472004	55.3
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"62 years"	"62"	264	467707	56.4
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"63 years"	"63"	260	466716	55.7
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"64 years"	"64"	296	458874	64.5
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"65 years"	"65"	247	437741	56.4
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"66 years"	"66"	260	427824	60.8
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"67 years"	"67"	272	413676	65.8
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"68 years"	"68"	255	396889	64.2
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"69 years"	"69"	270	383427	70.4
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"70 years"	"70"	280	364681	76.8
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"71 years"	"71"	286	343945	83.2
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"72 years"	"72"	274	333896	82.1
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"73 years"	"73"	325	323736	100.4
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"74 years"	"74"	356	338594	105.1
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"75 years"	"75"	250	235812	106.0
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"76 years"	"76"	309	226809	136.2
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"77 years"	"77"	289	223629	129.2
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"78 years"	"78"	302	230702	130.9
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"79 years"	"79"	323	198934	162.4
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"80 years"	"80"	298	178455	167.0
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"81 years"	"81"	303	163460	185.4
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"82 years"	"82"	305	152897	199.5
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"83 years"	"83"	273	144382	189.1
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"84 years"	"84"	277	128980	214.8
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"85 years"	"85"	280	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"86 years"	"86"	300	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"87 years"	"87"	293	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"88 years"	"88"	310	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"89 years"	"89"	280	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"90 years"	"90"	272	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"91 years"	"91"	273	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"92 years"	"92"	251	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"93 years"	"93"	242	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"94 years"	"94"	219	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"95 years"	"95"	168	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"96 years"	"96"	129	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"97 years"	"97"	112	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"98 years"	"98"	75	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"99 years"	"99"	72	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	"100+ years"	"100"	139	Not Applicable	Not Applicable
"Total"	"2021"	"2021"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"			13655	34635045	39.4
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"< 1 year"	"0"	18	688486	Unreliable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"22 years"	"22"	13	806272	Unreliable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"25 years"	"25"	12	807088	Unreliable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"26 years"	"26"	17	820470	Unreliable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"27 years"	"27"	15	838634	Unreliable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"28 years"	"28"	26	854000	3.0
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"29 years"	"29"	31	878370	3.5
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"30 years"	"30"	29	898045	3.2
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"31 years"	"31"	52	903141	5.8
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"32 years"	"32"	53	877261	6.0
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"33 years"	"33"	60	859801	7.0
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"34 years"	"34"	74	848506	8.7
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"35 years"	"35"	72	848904	8.5
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"36 years"	"36"	93	851376	10.9
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"37 years"	"37"	103	838061	12.3
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"38 years"	"38"	124	853909	14.5
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"39 years"	"39"	119	853952	13.9
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"40 years"	"40"	141	844901	16.7
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"41 years"	"41"	125	844590	14.8
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"42 years"	"42"	151	812599	18.6
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"43 years"	"43"	138	797354	17.3
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"44 years"	"44"	163	792837	20.6
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"45 years"	"45"	171	765346	22.3
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"46 years"	"46"	164	775361	21.2
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"47 years"	"47"	169	764330	22.1
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"48 years"	"48"	189	779310	24.3
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"49 years"	"49"	220	814814	27.0
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"50 years"	"50"	229	854662	26.8
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"51 years"	"51"	248	832777	29.8
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"52 years"	"52"	293	797413	36.7
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"53 years"	"53"	320	781229	41.0
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"54 years"	"54"	313	785086	39.9
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"55 years"	"55"	326	798402	40.8
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"56 years"	"56"	420	834653	50.3
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"57 years"	"57"	421	854964	49.2
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"58 years"	"58"	420	853918	49.2
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"59 years"	"59"	478	854481	55.9
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"60 years"	"60"	463	850014	54.5
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"61 years"	"61"	525	834359	62.9
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"62 years"	"62"	489	821424	59.5
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"63 years"	"63"	506	814747	62.1
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"64 years"	"64"	522	805594	64.8
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"65 years"	"65"	529	775695	68.2
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"66 years"	"66"	569	761594	74.7
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"67 years"	"67"	524	740267	70.8
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"68 years"	"68"	543	711881	76.3
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"69 years"	"69"	541	686930	78.8
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"70 years"	"70"	547	659508	82.9
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"71 years"	"71"	554	631203	87.8
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"72 years"	"72"	554	617576	89.7
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"73 years"	"73"	603	605871	99.5
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"74 years"	"74"	631	634239	99.5
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"75 years"	"75"	530	456021	116.2
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"76 years"	"76"	531	439182	120.9
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"77 years"	"77"	567	426309	133.0
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"78 years"	"78"	508	426809	119.0
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"79 years"	"79"	503	363579	138.3
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"80 years"	"80"	539	327356	164.7
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"81 years"	"81"	522	298633	174.8
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"82 years"	"82"	504	273472	184.3
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"83 years"	"83"	488	253167	192.8
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"84 years"	"84"	442	222629	198.5
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"85 years"	"85"	458	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"86 years"	"86"	443	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"87 years"	"87"	442	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"88 years"	"88"	424	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"89 years"	"89"	390	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"90 years"	"90"	376	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"91 years"	"91"	329	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"92 years"	"92"	320	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"93 years"	"93"	269	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"94 years"	"94"	233	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"95 years"	"95"	198	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"96 years"	"96"	162	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"97 years"	"97"	134	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"98 years"	"98"	104	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"99 years"	"99"	72	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"100+ years"	"100"	117	Not Applicable	Not Applicable
"Total"	"2021"	"2021"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"			23775	64574314	36.8
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"< 1 year"	"0"	20	411717	4.9
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"25 years"	"25"	10	519376	Unreliable
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"26 years"	"26"	18	532148	Unreliable
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"27 years"	"27"	18	545229	Unreliable
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"28 years"	"28"	22	555681	4.0
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"29 years"	"29"	28	575730	4.9
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"30 years"	"30"	45	589485	7.6
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"31 years"	"31"	54	591621	9.1
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"32 years"	"32"	54	571159	9.5
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"33 years"	"33"	57	558537	10.2
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"34 years"	"34"	75	547538	13.7
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"35 years"	"35"	80	547311	14.6
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"36 years"	"36"	81	546944	14.8
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"37 years"	"37"	87	536381	16.2
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"38 years"	"38"	85	542815	15.7
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"39 years"	"39"	80	541963	14.8
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"40 years"	"40"	95	531120	17.9
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"41 years"	"41"	94	525244	17.9
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"42 years"	"42"	101	502373	20.1
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"43 years"	"43"	102	491113	20.8
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"44 years"	"44"	97	485846	20.0
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"45 years"	"45"	88	470527	18.7
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"46 years"	"46"	111	473397	23.4
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"47 years"	"47"	115	461431	24.9
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"48 years"	"48"	132	461692	28.6
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"49 years"	"49"	147	475843	30.9
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"50 years"	"50"	166	499324	33.2
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"51 years"	"51"	173	495584	34.9
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"52 years"	"52"	179	476896	37.5
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"53 years"	"53"	171	461466	37.1
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"54 years"	"54"	187	456354	41.0
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"55 years"	"55"	196	459090	42.7
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"56 years"	"56"	236	477089	49.5
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"57 years"	"57"	226	488863	46.2
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"58 years"	"58"	263	492450	53.4
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"59 years"	"59"	279	494571	56.4
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"60 years"	"60"	286	494548	57.8
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"61 years"	"61"	312	489365	63.8
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"62 years"	"62"	327	478463	68.3
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"63 years"	"63"	310	475972	65.1
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"64 years"	"64"	301	470333	64.0
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"65 years"	"65"	290	455723	63.6
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"66 years"	"66"	285	449091	63.5
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"67 years"	"67"	311	435559	71.4
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"68 years"	"68"	272	420558	64.7
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"69 years"	"69"	303	403896	75.0
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"70 years"	"70"	282	385799	73.1
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"71 years"	"71"	323	371152	87.0
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"72 years"	"72"	298	358836	83.0
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"73 years"	"73"	343	348219	98.5
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"74 years"	"74"	326	360066	90.5
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"75 years"	"75"	269	263620	102.0
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"76 years"	"76"	264	253231	104.3
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"77 years"	"77"	303	242994	124.7
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"78 years"	"78"	305	238723	127.8
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"79 years"	"79"	254	204542	124.2
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"80 years"	"80"	260	183541	141.7
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"81 years"	"81"	265	168289	157.5
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"82 years"	"82"	257	154259	166.6
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"83 years"	"83"	233	142716	163.3
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"84 years"	"84"	257	126906	202.5
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"85 years"	"85"	271	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"86 years"	"86"	245	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"87 years"	"87"	237	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"88 years"	"88"	255	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"89 years"	"89"	248	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"90 years"	"90"	225	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"91 years"	"91"	222	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"92 years"	"92"	181	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"93 years"	"93"	191	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"94 years"	"94"	156	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"95 years"	"95"	120	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"96 years"	"96"	108	Not Applicable	Not Applicable
	"2021"	"2021"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"97 years"	"97"	103	Not Applicable	Not Applicable
