"","Notes","Year","Year.Code","Gender","Gender.Code","Census.Region","Census.Region.Code","Single.Year.Ages","Single.Year.Ages.Code","Single.Race.6","Single.Race.6.Code","Deaths","Population","Crude.Rate"
"3095","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","80 years",80,"White","2106-3",188,"126162","149.0"
"3096","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","81 years",81,"Asian","A",13,"14641","Unreliable"
"3097","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","81 years",81,"White","2106-3",200,"114879","174.1"
"3098","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","82 years",82,"Asian","A",19,"13560","Unreliable"
"3099","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","82 years",82,"White","2106-3",177,"104765","168.9"
"3100","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","83 years",83,"Asian","A",17,"12287","Unreliable"
"3101","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","83 years",83,"White","2106-3",183,"91925","199.1"
"3102","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","84 years",84,"White","2106-3",188,"82791","227.1"
"3103","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","85 years",85,"Asian","A",13,"Not Applicable","Not Applicable"
"3104","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","85 years",85,"White","2106-3",177,"Not Applicable","Not Applicable"
"3105","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","86 years",86,"Asian","A",20,"Not Applicable","Not Applicable"
"3106","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","86 years",86,"White","2106-3",172,"Not Applicable","Not Applicable"
"3107","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","87 years",87,"Asian","A",18,"Not Applicable","Not Applicable"
"3108","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","87 years",87,"White","2106-3",168,"Not Applicable","Not Applicable"
"3109","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","88 years",88,"Asian","A",10,"Not Applicable","Not Applicable"
"3110","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","88 years",88,"White","2106-3",132,"Not Applicable","Not Applicable"
"3111","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","89 years",89,"Asian","A",10,"Not Applicable","Not Applicable"
"3112","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","89 years",89,"White","2106-3",122,"Not Applicable","Not Applicable"
"3113","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","90 years",90,"Asian","A",19,"Not Applicable","Not Applicable"
"3114","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","90 years",90,"White","2106-3",137,"Not Applicable","Not Applicable"
"3115","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","91 years",91,"Asian","A",12,"Not Applicable","Not Applicable"
"3116","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","91 years",91,"White","2106-3",126,"Not Applicable","Not Applicable"
"3117","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","92 years",92,"Asian","A",11,"Not Applicable","Not Applicable"
"3118","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","92 years",92,"White","2106-3",107,"Not Applicable","Not Applicable"
"3119","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","93 years",93,"Asian","A",15,"Not Applicable","Not Applicable"
"3120","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","93 years",93,"White","2106-3",79,"Not Applicable","Not Applicable"
"3121","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","94 years",94,"White","2106-3",73,"Not Applicable","Not Applicable"
"3122","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","95 years",95,"White","2106-3",57,"Not Applicable","Not Applicable"
"3123","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","96 years",96,"White","2106-3",50,"Not Applicable","Not Applicable"
"3124","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","97 years",97,"White","2106-3",43,"Not Applicable","Not Applicable"
"3125","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","98 years",98,"White","2106-3",18,"Not Applicable","Not Applicable"
"3126","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","99 years",99,"White","2106-3",21,"Not Applicable","Not Applicable"
"3127","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","100+ years",100,"White","2106-3",33,"Not Applicable","Not Applicable"
"3128","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","28 years",28,"White","2106-3",14,"272175","Unreliable"
"3129","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","31 years",31,"White","2106-3",11,"280721","Unreliable"
"3130","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","32 years",32,"White","2106-3",21,"277079","7.6"
"3131","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","33 years",33,"White","2106-3",16,"278613","Unreliable"
"3132","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","34 years",34,"White","2106-3",15,"277438","Unreliable"
"3133","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","35 years",35,"White","2106-3",24,"276889","8.7"
"3134","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","36 years",36,"White","2106-3",25,"274359","9.1"
"3135","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","37 years",37,"White","2106-3",23,"266608","8.6"
"3136","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","38 years",38,"White","2106-3",25,"269300","9.3"
"3137","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","39 years",39,"White","2106-3",27,"268462","10.1"
"3138","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","40 years",40,"White","2106-3",32,"264366","12.1"
"3139","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","41 years",41,"Black or African American","2054-5",10,"53737","Unreliable"
"3140","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","41 years",41,"White","2106-3",32,"263338","12.2"
"3141","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","42 years",42,"White","2106-3",38,"255630","14.9"
"3142","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","43 years",43,"White","2106-3",37,"251484","14.7"
"3143","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","44 years",44,"Black or African American","2054-5",14,"50400","Unreliable"
"3144","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","44 years",44,"White","2106-3",37,"248639","14.9"
"3145","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","45 years",45,"White","2106-3",26,"241438","10.8"
"3146","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","46 years",46,"White","2106-3",59,"247324","23.9"
"3147","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","47 years",47,"White","2106-3",49,"244516","20.0"
"3148","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","48 years",48,"Black or African American","2054-5",12,"48513","Unreliable"
"3149","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","48 years",48,"White","2106-3",50,"250455","20.0"
"3150","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","49 years",49,"Black or African American","2054-5",10,"50369","Unreliable"
"3151","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","49 years",49,"White","2106-3",57,"268923","21.2"
"3152","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","50 years",50,"White","2106-3",81,"293160","27.6"
"3153","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","51 years",51,"Black or African American","2054-5",10,"53332","Unreliable"
"3154","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","51 years",51,"White","2106-3",97,"294494","32.9"
"3155","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","52 years",52,"Black or African American","2054-5",13,"51221","Unreliable"
"3156","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","52 years",52,"White","2106-3",86,"290485","29.6"
"3157","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","53 years",53,"Black or African American","2054-5",12,"51654","Unreliable"
"3158","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","53 years",53,"White","2106-3",79,"289516","27.3"
"3159","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","54 years",54,"Black or African American","2054-5",16,"51850","Unreliable"
"3160","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","54 years",54,"White","2106-3",105,"299406","35.1"
"3161","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","55 years",55,"Black or African American","2054-5",16,"53389","Unreliable"
"3162","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","55 years",55,"White","2106-3",104,"306105","34.0"
"3163","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","56 years",56,"Black or African American","2054-5",15,"54750","Unreliable"
"3164","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","56 years",56,"White","2106-3",93,"320245","29.0"
"3165","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","57 years",57,"Black or African American","2054-5",29,"54357","53.4"
"3166","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","57 years",57,"White","2106-3",114,"327738","34.8"
"3167","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","58 years",58,"Black or African American","2054-5",14,"53272","Unreliable"
"3168","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","58 years",58,"White","2106-3",128,"327659","39.1"
"3169","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","59 years",59,"Black or African American","2054-5",16,"52086","Unreliable"
"3170","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","59 years",59,"White","2106-3",141,"331291","42.6"
"3171","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","60 years",60,"Black or African American","2054-5",20,"51445","38.9"
"3172","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","60 years",60,"White","2106-3",137,"333882","41.0"
"3173","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","61 years",61,"Black or African American","2054-5",23,"51186","44.9"
"3174","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","61 years",61,"White","2106-3",146,"326952","44.7"
"3175","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","62 years",62,"Black or African American","2054-5",19,"48859","Unreliable"
"3176","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","62 years",62,"White","2106-3",142,"325686","43.6"
"3177","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","63 years",63,"Black or African American","2054-5",22,"46711","47.1"
"3178","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","63 years",63,"White","2106-3",167,"324419","51.5"
"3179","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","64 years",64,"Black or African American","2054-5",17,"45803","Unreliable"
"3180","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","64 years",64,"White","2106-3",138,"317756","43.4"
"3181","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","65 years",65,"Black or African American","2054-5",21,"43391","48.4"
"3182","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","65 years",65,"White","2106-3",151,"303375","49.8"
"3183","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","66 years",66,"Black or African American","2054-5",17,"41062","Unreliable"
"3184","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","66 years",66,"White","2106-3",161,"296501","54.3"
"3185","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","67 years",67,"Black or African American","2054-5",22,"38146","57.7"
"3186","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","67 years",67,"White","2106-3",165,"287377","57.4"
"3187","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","68 years",68,"Black or African American","2054-5",29,"35577","81.5"
"3188","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","68 years",68,"White","2106-3",174,"276744","62.9"
"3189","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","69 years",69,"Black or African American","2054-5",17,"33809","Unreliable"
"3190","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","69 years",69,"White","2106-3",173,"267449","64.7"
"3191","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","70 years",70,"Black or African American","2054-5",16,"33194","Unreliable"
"3192","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","70 years",70,"White","2106-3",185,"254631","72.7"
"3193","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","71 years",71,"Black or African American","2054-5",24,"32049","74.9"
"3194","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","71 years",71,"White","2106-3",168,"242380","69.3"
"3195","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","72 years",72,"Black or African American","2054-5",14,"30061","Unreliable"
"3196","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","72 years",72,"White","2106-3",209,"239401","87.3"
"3197","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","73 years",73,"Black or African American","2054-5",14,"28415","Unreliable"
"3198","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","73 years",73,"White","2106-3",188,"237474","79.2"
"3199","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","74 years",74,"Black or African American","2054-5",20,"27505","72.7"
"3200","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","74 years",74,"White","2106-3",250,"253843","98.5"
"3201","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","75 years",75,"Black or African American","2054-5",18,"22431","Unreliable"
"3202","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","75 years",75,"White","2106-3",171,"177565","96.3"
"3203","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","76 years",76,"Black or African American","2054-5",13,"21948","Unreliable"
"3204","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","76 years",76,"White","2106-3",193,"169748","113.7"
"3205","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","77 years",77,"Black or African American","2054-5",19,"20652","Unreliable"
"3206","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","77 years",77,"White","2106-3",205,"167957","122.1"
"3207","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","78 years",78,"Black or African American","2054-5",22,"20278","108.5"
"3208","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","78 years",78,"White","2106-3",204,"174523","116.9"
"3209","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","79 years",79,"Black or African American","2054-5",28,"17963","155.9"
"3210","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","79 years",79,"White","2106-3",203,"148846","136.4"
"3211","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","80 years",80,"Black or African American","2054-5",24,"16676","143.9"
"3212","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","80 years",80,"White","2106-3",201,"132104","152.2"
"3213","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","81 years",81,"Black or African American","2054-5",17,"15841","Unreliable"
"3214","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","81 years",81,"White","2106-3",203,"121056","167.7"
"3215","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","82 years",82,"Black or African American","2054-5",15,"14180","Unreliable"
"3216","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","82 years",82,"White","2106-3",222,"114372","194.1"
"3217","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","83 years",83,"Black or African American","2054-5",19,"13275","Unreliable"
"3218","",2021,2021,"Female","F","Census Region 1: Northeast","CENS-R1","83 years",83,"White","2106-3",218,"108580","200.8"
